Date,Segment_id,x,y,Evapotranspiration,Precipitation,Irrigation_pumping,Observed
713744,152,1392430,14545440,0.0,0.0,0.0,1.768813559
724642,170,1270990,14714400,0.31,24.15,0.0,51.93548387
709483,256,1941550,14524320,8.48,35.4,0.0,438.29508
726923,196,1482190,14577120,0.0,0.0,0.0,0.0
730180,65,838030,14556000,2.38,19.91,0.0,4.48644068
717337,171,1508590,14524320,1.13,17.72,0.0,1.6225806
726224,188,927790,14550720,5.62,24.63,-0.018461,70.6655738
722754,178,927790,14540160,0.95,14.75,0.0,-4.2286885000000005
728780,171,1508590,14524320,2.25,0.0,0.0,0.97377049
712193,59,874990,14556000,0.88,30.99,0.0,14.656935500000001
710610,53,1049230,14666880,7.23,17.99,-0.34967,51.127869
716545,196,1482190,14577120,0.0,0.0,0.0,0.0
713075,40,1798990,14561280,5.04,23.8,0.0,15.646557000000001
718675,60,1144270,14677440,4.43,21.24,-0.11345999999999999,16.389344
728629,171,1508590,14524320,0.05,0.0,0.0,1.9903226000000003
721720,196,1482190,14577120,0.0,0.0,0.0,0.0
725036,138,1434670,14624640,0.7,27.47,0.0,5.1594068
720014,64,1645870,14566560,3.97,22.69,-0.0072724999999999995,6.2213115
729815,40,1798990,14561280,0.16,23.47,0.0,15.97339
723181,146,1329070,14445120,0.0,0.0,0.0,0.0
718614,51,1154830,14413440,0.0,0.0,0.0,0.0
718949,170,1270990,14714400,9.26,17.16,-0.20083,50.203278999999995
725888,59,874990,14556000,7.24,17.85,-0.8224299999999999,9.260409836000001
711431,147,906670,14693280,0.48,18.2,0.0,68.16311475
719863,147,906670,14693280,1.01,14.03,0.0,58.419354799999994
728233,135,1223470,14761920,1.66,30.84,-0.024615,5.44540984
729146,96,806350,14550720,5.03,19.87,0.0,6.0786885
724215,40,1798990,14561280,1.37,28.54,0.0,15.044754000000001
713805,148,1703950,14561280,3.33,21.32,0.0,20.3901639
715997,196,1482190,14577120,0.0,0.0,0.0,0.0
724215,170,1270990,14714400,1.25,26.02,0.0,49.6286885
709179,130,785230,14566560,4.99,25.96,0.0,49.636885
715997,188,927790,14550720,7.04,22.5,0.0,112.386885
715936,56,1170670,14582400,0.0,0.0,0.0,0.785333333
730699,138,1434670,14624640,7.74,22.02,-0.44982,7.9326229999999995
721140,98,721870,14387040,0.0,0.0,0.0,0.308032787
711401,189,1392430,14571840,0.0,0.0,0.0,1.8
717337,170,1270990,14714400,1.13,16.64,0.0,59.45161289999999
730333,149,1387150,14640480,4.7,26.72,-0.40789000000000003,5.98
712954,97,727150,14402880,0.79,12.11,0.0,24.3064516
709879,256,1941550,14524320,7.2,18.78,0.0,78.278689
725311,96,806350,14550720,0.56,17.29,0.0,2.5357806
722905,138,1434670,14624640,1.49,24.2,0.0,4.5120492
714139,135,1223470,14761920,4.33,13.0,-0.012306999999999998,7.295163900000001
720167,149,1387150,14640480,3.82,22.05,-0.012,6.0234426
715235,59,874990,14556000,1.4,26.42,0.0,16.0618033
722359,60,1144270,14677440,1.75,26.34,0.0,15.106065599999999
720684,189,1392430,14571840,0.0,0.0,0.0,0.947457627
727199,96,806350,14550720,0.73,24.15,-0.0053844999999999995,0.87517957
725980,146,1329070,14445120,0.0,0.0,0.0,1.6836065569999998
722816,96,806350,14550720,0.15,14.82,0.0,1.53183371
712892,59,874990,14556000,1.35,23.87,0.0,15.0
719983,51,1154830,14413440,0.0,0.0,0.0,0.0
716484,65,838030,14556000,4.89,20.3,-0.14240999999999998,4.4880328
715570,188,927790,14550720,0.7,20.23,0.0,119.9728814
728050,146,1329070,14445120,0.0,0.0,0.0,5.912295082000001
715388,145,1207630,14460960,0.0,0.0,0.0,0.741967213
718371,65,838030,14556000,1.18,22.53,0.0,8.173278689
713805,65,838030,14556000,6.26,10.86,0.0,8.06196721
714566,135,1223470,14761920,10.07,15.25,-0.051780999999999994,5.599590200000001
709726,159,1181230,14656320,1.86,12.72,0.0,23.828814
712617,196,1482190,14577120,0.0,0.0,0.0,17.98064516
725158,146,1329070,14445120,0.0,0.0,0.0,1.312459016
730699,196,1482190,14577120,0.0,0.0,0.0,0.0
711248,55,1133710,14619360,5.94,24.96,0.0,0.85868852
723759,96,806350,14550720,8.41,20.85,-0.26203000000000004,10.3273909
726650,189,1392430,14571840,0.0,0.0,0.0,0.101639344
716211,188,927790,14550720,0.35,22.5,0.0,99.5483871
715419,171,1381870,14460960,0.0,0.0,0.0,0.0
727958,149,1387150,14640480,0.0,35.42,-0.041999,8.1670339
710214,256,1941550,14524320,7.45,35.5,0.0,574.4918
712071,59,874990,14556000,6.2,30.99,0.0,12.319672099999998
727411,96,806350,14550720,9.41,24.15,-0.33046,2.0874512
729207,171,1508590,14524320,7.17,0.0,-0.26648,8.070491800000001
715600,196,1482190,14577120,0.0,0.0,0.0,7.2440677970000005
720106,196,1482190,14577120,0.0,0.0,0.0,0.0
716058,51,1154830,14413440,0.0,0.0,0.0,0.050819672
727199,40,1798990,14561280,0.37,20.47,0.0,11.9983871
713075,130,785230,14566560,4.97,14.39,0.0,62.142623
722479,146,1329070,14445120,0.0,0.0,0.0,1.50016129
722479,60,1144270,14677440,0.0,14.26,0.0,16.6011017
729633,51,1154830,14413440,0.0,0.0,0.0,0.0
718127,196,1482190,14577120,0.0,0.0,0.0,15.60508475
715084,189,1392430,14571840,0.0,0.0,0.0,2.237704918
726742,148,1703950,14561280,4.0,23.36,-0.015,16.7639344
726862,65,838030,14556000,0.75,18.75,0.0,5.994661
725189,146,1329070,14445120,0.0,0.0,0.0,0.665737705
713289,188,927790,14550720,0.68,15.02,0.0,77.396774
714870,171,1508590,14524320,1.84,32.14,0.0,0.47540984
712617,149,1387150,14640480,1.09,24.87,-0.0079998,4.0732203
718371,51,1154830,14413440,0.0,0.0,0.0,0.0
728780,130,785230,14566560,2.28,20.07,0.0,49.693442600000004
727868,40,1798990,14561280,0.79,26.57,0.0,11.9104918
712436,171,1508590,14524320,6.34,24.87,-0.0059898,6.5377049000000005
729998,178,927790,14540160,6.97,15.31,-0.6628,-7.3762295
712892,171,1381870,14460960,0.0,0.0,0.0,13.20327869
711828,65,838030,14556000,0.47,18.48,0.0,8.06983871
719618,171,1508590,14524320,2.93,19.67,0.0,2.5901639
729146,189,1392430,14571840,0.0,0.0,0.0,1.101639344
716119,56,1170670,14582400,0.0,0.0,0.0,1.070163934
714415,130,785230,14566560,0.65,10.04,0.0,64.0
729937,189,1392430,14571840,0.0,0.0,0.0,1.67704918
722632,188,927790,14550720,9.49,14.75,-1.3855,37.901639
715054,98,721870,14387040,0.0,0.0,0.0,0.91
729419,60,1144270,14677440,0.41,20.73,0.0,23.084153
728688,130,785230,14566560,1.03,20.07,0.0,42.983897999999996
712892,148,1703950,14561280,1.2,37.99,0.0,24.517623
730333,196,1482190,14577120,0.0,0.0,0.0,11.6
719314,56,1170670,14582400,0.0,0.0,0.0,3.247704918
727441,64,1645870,14566560,5.34,21.29,-0.51034,4.893278700000001
722175,55,1133710,14619360,1.74,26.34,-0.0042856000000000005,1.740082
724580,55,1133710,14619360,0.92,19.92,-0.0042856000000000005,0.59606557
713167,63,1619470,14556000,6.92,16.25,-0.031786,3.74081967
727807,40,1798990,14561280,5.56,26.57,-0.22773000000000002,11.2377049
712739,171,1508590,14524320,5.88,40.38,-0.0013023,14.25
719741,196,1482190,14577120,0.0,0.0,0.0,0.0
719953,196,1482190,14577120,0.0,0.0,0.0,1.898305085
711187,53,1049230,14666880,1.3,19.09,0.0,161.05085
727319,170,1270990,14714400,4.87,21.21,0.0,48.0131148
711859,159,1218190,14614080,0.0,24.71,0.0,21.9
710822,176,790510,14424000,1.48,25.36,0.0,42.832066600000005
726132,60,1144270,14677440,0.9,20.5,0.0,21.023667
723028,56,1170670,14582400,0.0,0.0,0.0,3.61
726834,60,1144270,14677440,0.34,16.41,0.0,18.4432258
720594,170,1270990,14714400,0.21,18.29,0.0,50.6258065
710122,189,1392430,14571840,0.0,0.0,0.0,1.3766666669999998
710183,186,1313230,14640480,8.34,18.4,0.0,52.1827869
717915,130,785230,14566560,8.73,21.06,-0.070002,51.5229508
712374,176,790510,14424000,9.4,13.72,0.0,22.335245899999997
730090,149,1387150,14640480,0.86,17.41,-0.019999,6.3733870999999995
713075,65,838030,14556000,4.97,14.39,0.0,9.5952459
724702,189,1392430,14571840,0.0,0.0,0.0,1.4391666669999998
728019,148,1703950,14561280,1.06,36.81,-0.015,22.042623000000003
713897,135,1223470,14761920,7.4,16.6,-0.024233,4.0701639
711340,147,906670,14693280,9.93,18.2,0.0,55.744262
726984,138,1434670,14624640,10.24,20.49,-0.24498000000000003,8.407377
710153,53,1049230,14666880,5.88,21.69,0.0,141.14426
714323,152,1392430,14545440,0.0,0.0,0.0,0.0
714628,152,1392430,14545440,0.0,0.0,0.0,0.0
718402,196,1482190,14577120,0.0,0.0,0.0,11.3
723332,40,1798990,14561280,7.55,18.82,-0.2977,13.5559016
711187,186,1313230,14640480,1.3,19.7,0.0,61.1
710883,256,1941550,14524320,5.31,28.2,0.0,449.70492
727258,135,1223470,14761920,1.2,22.96,-0.024615,5.41423729
714415,148,1703950,14561280,0.41,16.57,-0.008999799999999999,20.9032258
719894,51,1154830,14413440,0.0,0.0,0.0,0.0
709483,147,906670,14693280,11.25,30.4,0.0,57.522951
713105,59,874990,14556000,10.6,12.11,0.0,12.79368852
711493,205,1128430,14614080,0.7,20.99,0.0,36.225809999999996
713289,56,1170670,14582400,0.0,0.0,0.0,0.41
710032,65,838030,14556000,0.39,17.52,0.0,8.44064516
710579,171,1381870,14460960,0.0,0.0,0.0,7.519672131
719983,60,1144270,14677440,0.48,21.94,0.0,22.58418
728537,59,874990,14556000,6.15,13.6,-1.3173,8.70139344
725250,65,838030,14556000,5.06,17.29,-0.68302,7.4512295
718402,189,1392430,14571840,0.0,0.0,0.0,3.3
720867,170,1270990,14714400,2.01,22.3,-0.36028000000000004,50.297540999999995
716423,152,1392430,14545440,0.0,0.0,0.0,0.30491803300000003
724489,135,1223470,14761920,10.33,20.32,-0.54155,3.0678688999999997
730486,171,1508590,14524320,0.83,0.0,0.0,8.312903200000001
727838,196,1482190,14577120,0.0,0.0,0.0,0.0
719133,56,1170670,14582400,0.0,0.0,0.0,3.41
710944,196,1482190,14577120,0.0,0.0,0.0,2.46557377
729299,148,1703950,14561280,3.93,29.23,-0.015,18.752458999999998
711248,159,1218190,14614080,5.94,22.01,0.0,28.606557000000002
727593,146,1329070,14445120,0.0,0.0,0.0,0.0
721505,196,1482190,14577120,0.0,0.0,0.0,0.0
728203,64,1645870,14566560,4.09,37.45,-0.0090906,7.477377000000001
712954,55,1133710,14619360,0.76,17.51,0.0,0.76935484
720959,64,1645870,14566560,0.0,30.13,-0.0072724999999999995,5.9441935
723332,64,1645870,14566560,7.55,20.79,-0.22853,5.0967213
722936,55,1133710,14619360,5.17,23.21,-0.0042856000000000005,0.92393443
724611,170,1270990,14714400,0.0,20.84,0.0,47.9354839
713713,56,1170670,14582400,0.0,0.0,0.0,0.295
718798,147,906670,14693280,0.67,10.43,0.0,69.87096774
730699,152,1360750,14529600,7.74,22.02,-0.6376,1.0557377000000001
724732,60,1144270,14677440,0.0,24.71,0.0,22.0943443
722693,51,1154830,14413440,0.0,0.0,0.0,0.0
716180,98,721870,14387040,0.0,0.0,0.0,0.6147540979999999
711097,256,1941550,14524320,0.87,28.2,0.0,622.5
719618,147,906670,14693280,2.93,14.03,0.0,61.83360656
714901,59,874990,14556000,3.63,20.55,0.0,16.048196700000002
710457,65,838030,14556000,1.98,19.99,0.0,8.43813559
729694,170,1270990,14714400,0.71,17.0,0.0,53.804098399999994
721841,51,1154830,14413440,0.0,0.0,0.0,0.121967213
728598,170,1270990,14714400,0.39,24.16,0.0,48.7336066
719649,149,1387150,14640480,8.12,13.58,-0.012,8.4639344
715205,152,1392430,14545440,0.0,0.0,0.0,1.827118644
716576,65,838030,14556000,0.71,20.3,0.0,8.651290300000001
718037,152,1392430,14545440,0.0,0.0,0.0,14.2
709057,239,1630030,14550720,5.86,30.26,0.0,590.85246
716635,188,927790,14550720,1.01,31.29,0.0,94.55678
712344,96,806350,14550720,5.91,16.4,0.0,8.3139253
712983,97,727150,14402880,0.57,12.11,0.0,26.08
720106,171,1508590,14524320,9.08,21.94,-0.5803699999999999,1.252459
727624,189,1392430,14571840,0.0,0.0,0.0,0.384
727564,189,1392430,14571840,0.0,0.0,0.0,0.38
718433,59,874990,14556000,0.78,13.89,0.0,14.4
721536,178,927790,14540160,8.45,16.4,-1.9823,-1.0384393
730029,59,874990,14556000,1.79,18.25,0.0,8.26393443
717122,189,1392430,14571840,0.0,0.0,0.0,6.040983607
714078,55,1133710,14619360,0.53,13.71,0.0,0.46822034
723302,64,1645870,14566560,5.38,20.79,-0.0090906,6.16
711340,157,1022830,14672160,9.93,19.09,-0.037862,78.09016390000001
709726,96,806350,14550720,1.55,11.62,0.0,12.309952699999998
725008,149,1387150,14640480,0.23,27.44,-0.016,6.6670967999999995
710245,157,1022830,14672160,8.18,21.69,0.0,72.7131148
718188,60,1144270,14677440,9.92,20.48,0.0,17.639672100000002
723667,149,1387150,14640480,3.75,24.61,-0.016,6.37622951
724458,188,927790,14550720,9.95,18.89,-0.8572,52.934426
719041,56,1170670,14582400,0.0,0.0,0.0,3.47
712770,170,1270990,14714400,6.0,24.87,-0.01433,63.2508197
723789,60,1144270,14677440,6.55,26.15,-0.132,12.467623
730029,196,1482190,14577120,0.0,0.0,0.0,2.4
720319,96,806350,14550720,2.39,15.58,0.0,7.1719365
712648,189,1392430,14571840,0.0,0.0,0.0,8.189830508
728445,51,1154830,14413440,0.0,0.0,0.0,0.039016392999999996
730729,96,806350,14550720,5.19,15.16,-0.37208,0.05081967
712009,239,1630030,14550720,4.41,26.24,-0.048628,624.54098
730029,60,1144270,14677440,1.79,15.49,0.0,10.034426199999999
717122,59,874990,14556000,10.67,17.84,-1.0346,11.02762295
727107,56,1170670,14582400,0.0,0.0,0.0,3.78
711979,171,1508590,14524320,3.56,28.94,0.0,10.845902
711948,53,1049230,14666880,1.98,27.75,0.0,180.73689
729876,146,1329070,14445120,0.0,0.0,0.0,9.405737705
724885,146,1329070,14445120,0.0,0.0,0.0,0.0
726497,170,1270990,14714400,0.57,20.88,0.0,49.8372881
711706,176,790510,14424000,7.86,22.06,0.0,15.668852
730455,146,1329070,14445120,0.0,0.0,0.0,4.85
725311,189,1392430,14571840,0.0,0.0,0.0,0.603606557
710061,147,906670,14693280,0.37,21.5,0.0,74.2166667
708540,96,806350,14550720,0.78,13.49,0.0,1.9729806
717792,59,874990,14556000,5.04,24.44,0.0,13.2804098
720349,189,1392430,14571840,0.0,0.0,0.0,0.89
723241,147,906670,14693280,0.0,18.81,0.0,30.2
711217,239,1630030,14550720,0.93,20.78,0.0,637.6393400000001
717731,59,874990,14556000,0.71,24.44,0.0,12.9670339
730394,56,1170670,14582400,0.0,0.0,0.0,3.66
726984,146,1329070,14445120,0.0,0.0,0.0,2.2224590159999997
715480,188,927790,14550720,0.62,20.58,0.0,96.2354839
719529,64,1645870,14566560,0.52,21.87,-0.0072724999999999995,7.15
718645,145,1207630,14460960,0.0,0.0,0.0,0.0
718767,149,1387150,14640480,0.69,24.95,-0.012,8.3462903
721536,189,1392430,14571840,0.0,0.0,0.0,0.801639344
729115,145,1207630,14460960,0.0,0.0,0.0,1.002
713744,170,1270990,14714400,2.17,15.33,0.0,57.41694920000001
719741,178,927790,14540160,9.32,19.98,-1.4747,-5.052459
717611,171,1381870,14460960,0.0,0.0,0.0,0.0
723728,51,1154830,14413440,0.0,0.0,0.0,0.0
711797,171,1508590,14524320,0.24,16.56,0.0,1.4918033000000002
713075,118,1186510,14761920,5.63,17.51,0.0,0.51508197
712617,159,1218190,14614080,1.09,25.11,0.0,34.231356
717245,196,1482190,14577120,0.0,0.0,0.0,1.7
711859,157,1022830,14672160,0.0,27.75,0.0,107.416129
711644,239,1630030,14550720,4.97,19.65,-0.026368,351.2377
709544,96,806350,14550720,6.34,25.05,0.0,7.9567673999999995
716301,149,1387150,14640480,1.34,20.42,-0.0079998,5.92881356
717580,145,1207630,14460960,0.0,0.0,0.0,0.0
728295,171,1508590,14524320,0.21,0.0,0.0,2.9
716331,130,785230,14566560,2.09,20.3,0.0,70.6286885
718006,196,1482190,14577120,0.0,0.0,0.0,14.43278689
709726,130,785230,14566560,1.55,11.62,0.0,61.003389799999994
716301,56,1170670,14582400,0.0,0.0,0.0,1.0254237290000001
727319,147,906670,14693280,4.87,21.54,0.0,26.893442600000004
729146,65,838030,14556000,5.03,19.87,0.0,5.51163934
713409,188,927790,14550720,3.23,15.77,0.0,110.0680328
728872,146,1329070,14445120,0.0,0.0,0.0,1.68
725738,40,1798990,14561280,0.81,29.43,0.0,14.37
727319,96,806350,14550720,5.31,24.15,-0.0053844999999999995,8.5848558
720075,64,1645870,14566560,7.68,22.69,-0.26900999999999997,3.9490163999999996
719649,65,838030,14556000,7.38,15.31,0.0,7.89147541
725250,135,1223470,14761920,4.48,23.01,-0.43028999999999995,4.2782787
716515,56,1170670,14582400,0.0,0.0,0.0,1.29
727958,135,1223470,14761920,0.0,30.84,-0.024615,5.7718644
719771,149,1387150,14640480,5.97,13.58,-0.48736999999999997,5.5817213
727958,170,1270990,14714400,0.0,35.42,0.0,53.3822034
713440,136,1191790,14767200,6.37,19.97,0.0,20.5
729450,65,838030,14556000,2.03,16.41,0.0,3.9179661
709452,53,991150,14714400,5.92,25.52,-0.012783,18.579507999999997
708479,186,1313230,14640480,1.98,15.7,0.0,28.862295
717580,96,806350,14550720,7.64,11.77,-0.13509000000000002,7.845135099999999
723119,64,1645870,14566560,1.23,34.91,-0.0072724999999999995,5.9888525
717945,146,1329070,14445120,0.0,0.0,0.0,4.959508197
713501,149,1387150,14640480,6.53,19.73,-0.015543000000000001,1.517377
711553,96,806350,14550720,1.08,18.48,0.0,4.905332
718433,51,1154830,14413440,0.0,0.0,0.0,0.0
722632,51,1154830,14413440,0.0,0.0,0.0,0.0
711675,53,1049230,14666880,8.19,19.02,-0.46013999999999994,30.4852459
718433,178,927790,14540160,0.78,22.37,0.0,18.348387
721079,51,1154830,14413440,0.0,0.0,0.0,0.0
726803,138,1434670,14624640,0.28,14.74,0.0,6.7991934999999994
727199,178,927790,14540160,0.54,22.27,-0.0063635,7.6935484
718249,178,927790,14540160,7.11,19.54,-1.354,-4.2180328000000005
710975,147,906670,14693280,7.79,22.39,0.0,50.87377
716607,170,1270990,14714400,0.8,28.28,0.0,43.170968
724611,40,1798990,14561280,0.18,28.08,0.0,15.026774
723912,170,1270990,14714400,0.38,26.02,0.0,47.032258
725707,147,906670,14693280,0.5,19.57,0.0,30.629032300000002
725523,135,1223470,14761920,7.59,20.37,-0.32824000000000003,4.5085246
728264,65,838030,14556000,1.68,18.53,0.0,6.726451600000001
718827,146,1329070,14445120,0.0,0.0,0.0,3.1203225810000004
723271,65,838030,14556000,1.69,21.4,0.0,7.115163900000001
722114,59,874990,14556000,0.91,15.16,0.0,12.5012712
715023,136,1191790,14767200,5.58,24.29,-0.050556,17.9090164
729391,51,1154830,14413440,0.0,0.0,0.0,0.835
722816,59,874990,14556000,0.0,24.86,0.0,10.40290323
726041,138,1434670,14624640,0.0,24.7,0.0,6.897213099999999
714384,149,1387150,14640480,0.44,15.03,-0.0079998,3.7487097
717245,154,1138990,14497920,2.4,19.86,-0.046098,3.7737705000000004
724671,135,1223470,14761920,0.01,27.24,-0.021537999999999998,6.00066667
716454,171,1381870,14460960,0.0,0.0,0.0,3.8
726132,51,1154830,14413440,0.0,0.0,0.0,0.0
711948,159,1218190,14614080,1.98,24.71,0.0,34.977869
715174,55,1133710,14619360,0.26,21.96,0.0,1.00127119
720533,64,1645870,14566560,3.15,27.75,-0.0072724999999999995,5.5096720999999995
717976,154,1138990,14497920,1.89,34.66,-0.039628,16.0803279
714628,64,1645870,14566560,7.54,14.4,-0.10418,3.92
718188,196,1482190,14577120,0.0,0.0,0.0,14.56557377
710975,152,1392430,14545440,0.0,0.0,0.0,0.8
714444,159,1218190,14614080,0.96,11.0,0.0,29.183333
712954,188,927790,14550720,0.76,15.02,0.0,113.5
725342,196,1482190,14577120,0.0,0.0,0.0,0.9
721263,56,1170670,14582400,0.0,0.0,0.0,7.71
726285,138,1434670,14624640,6.74,20.98,-0.4395,6.742458999999999
730668,51,1154830,14413440,0.0,0.0,0.0,0.0
721263,147,906670,14693280,2.62,15.26,0.0,47.1360656
717092,98,721870,14387040,0.0,0.0,0.0,0.829344262
722724,196,1482190,14577120,0.0,0.0,0.0,0.0
721079,178,927790,14540160,3.24,18.12,0.0,26.2003302
721324,65,838030,14556000,0.88,14.32,0.0,8.4022581
721597,146,1329070,14445120,0.0,0.0,0.0,0.263278689
723241,55,1133710,14619360,0.0,17.65,-0.0042856000000000005,1.0466666999999998
709452,53,1049230,14666880,5.92,21.91,-0.16105999999999998,109.87213100000001
718888,154,1138990,14497920,4.32,22.12,-0.011344,2.2868852000000004
720563,59,874990,14556000,0.18,18.49,0.0,13.48
724702,170,1270990,14714400,0.4,24.15,0.0,54.0
713470,148,1703950,14561280,7.91,22.8,-0.015141,18.5016393
709667,152,1392430,14545440,0.0,0.0,0.0,5.865
719467,170,1270990,14714400,2.26,33.45,0.0,58.5
718553,146,1329070,14445120,0.0,0.0,0.0,2.147377049
730363,40,1798990,14561280,5.79,23.0,-0.36588000000000004,6.3
713958,55,1133710,14619360,1.15,14.1,0.0,0.88442623
715570,55,1133710,14619360,0.7,22.2,0.0,1.040678
725646,148,1703950,14561280,0.23,25.44,-0.015,15.849180300000002
710640,65,838030,14556000,6.37,19.99,0.0,6.252541000000001
728629,40,1798990,14561280,0.08,20.03,0.0,14.068064999999999
708906,152,1392430,14545440,0.0,0.0,0.0,0.0
722540,149,1387150,14640480,2.16,21.11,-0.016,4.9506557
727015,40,1798990,14561280,7.69,30.15,-0.51557,11.121147500000001
711918,239,1630030,14550720,0.15,26.24,0.0,576.711864
711278,59,874990,14556000,5.25,20.35,0.0,12.87213115
727838,178,927790,14540160,3.33,21.77,-0.045295,7.4147541
719284,189,1392430,14571840,0.0,0.0,0.0,2.7524590160000004
722816,149,1387150,14640480,0.0,29.73,-0.016,5.74129032
720533,188,927790,14550720,2.97,23.92,-0.012306999999999998,80.762295
722451,64,1645870,14566560,0.24,23.72,-0.0072724999999999995,6.55
719679,149,1387150,14640480,8.44,13.58,-0.35286999999999996,7.6535246
717703,146,1329070,14445120,0.0,0.0,0.0,0.0
712862,97,727150,14402880,3.64,23.87,0.0,20.8655738
718433,170,1270990,14714400,0.78,24.95,0.0,57.422580599999996
727107,188,927790,14550720,2.52,16.16,-0.026922,34.03278689
725373,55,1133710,14619360,1.08,18.29,-0.0042856000000000005,0.28322581
719922,189,1392430,14571840,0.0,0.0,0.0,0.507419355
725189,55,1133710,14619360,8.63,21.4,-1.485,0.9395082
718706,98,721870,14387040,0.0,0.0,0.0,0.18
721505,55,1133710,14619360,5.33,21.69,-0.50848,3.0407377
717703,97,727150,14402880,0.75,24.44,0.0,30.3677419
709544,53,1049230,14666880,3.24,21.91,-0.22461,106.00491799999999
718736,178,927790,14540160,0.98,22.37,0.0,5.095082
723971,196,1482190,14577120,0.0,0.0,0.0,0.0
716027,145,1207630,14460960,0.0,0.0,0.0,1.2801639340000002
717884,130,785230,14566560,8.35,21.06,-0.06829500000000001,51.206557399999994
709057,59,874990,14556000,6.98,28.87,0.0,14.1072131
722236,196,1482190,14577120,0.0,0.0,0.0,0.0
728810,170,1270990,14714400,7.52,24.06,-0.2576,46.00163934
711614,144,1086190,14476800,6.95,20.62,0.0,1.327869
718280,56,1170670,14582400,0.0,0.0,0.0,3.72
720228,189,1392430,14571840,0.0,0.0,0.0,0.7
723971,188,927790,14550720,1.42,24.78,-0.015384,65.594915
